,node_from,node_to,fare,name_from,name_to,new_fare,output
497,15527, 15519,423,Union City,Daly City,458,15527   15519  458 ;  Union City to Daly City
498,15527, 15535,420,Union City,North Concord,420,15527   15535  420 ;  Union City to North Concord
499,15527, 14202,157,Union City,Milpitas,157,15527   14202  157 ;  Union City to Milpitas
500,15527, 15534,276,Union City,Lake Merritt,276,15527   15534  276 ;  Union City to Lake Merritt
501,15527, 15501,406,Union City,Concord,406,15527   15501  406 ;  Union City to Concord
502,15527, 15525,290,Union City,Ashby,290,15527   15525  290 ;  Union City to Ashby
503,15527, 14207,273,Union City,Diridon-Caltrain,273,15527   14207  273 ;  Union City to Diridon-Caltrain
504,15527, 15510,283,Union City,West Oakland,283,15527   15510  283 ;  Union City to West Oakland
505,15527, 14203,182,Union City,Berryessa,182,15527   14203  182 ;  Union City to Berryessa
506,15527, 15514,392,Union City,Civic Center,427,15527   15514  427 ;  Union City to Civic Center
507,15527, 15523,297,Union City,Berkeley,297,15527   15523  297 ;  Union City to Berkeley
508,15527, 15516,402,Union City,24th St Mission,437,15527   15516  437 ;  Union City to 24th St Mission
509,15527, 15529,129,Union City,Hayward,129,15527   15529  129 ;  Union City to Hayward
510,15527, 15522,315,Union City,Plaza,315,15527   15522  315 ;  Union City to Plaza
511,15527, 15518,416,Union City,Balboa Park,451,15527   15518  451 ;  Union City to Balboa Park
512,15527, 15549,129,Union City,Irvington,129,15527   15549  129 ;  Union City to Irvington
513,15527, 15000,665,Union City,Oakland International Airport,665,15527   15000  665 ;  Union City to Oakland International Airport
514,15527, 15524,301,Union City,North Berkeley,301,15527   15524  301 ;  Union City to North Berkeley
515,15527, 15508,276,Union City,19th St Oakland,276,15527   15508  276 ;  Union City to 19th St Oakland
516,15527, 15538,304,Union City,Dublin/ Pleasanton,304,15527   15538  304 ;  Union City to Dublin/ Pleasanton
517,15527, 15531,220,Union City,San Leandro,220,15527   15531  220 ;  Union City to San Leandro
518,15527, 15543,476,Union City,Millbrae,511,15527   15543  511 ;  Union City to Millbrae
519,15527, 15504,343,Union City,Lafayette,343,15527   15504  343 ;  Union City to Lafayette
520,15527, 15526,129,Union City,Fremont,129,15527   15526  129 ;  Union City to Fremont
521,15527, 15521,325,Union City,Del Norte,325,15527   15521  325 ;  Union City to Del Norte
522,15527, 15530,129,Union City,Bay Fair,129,15527   15530  129 ;  Union City to Bay Fair
523,15527, 15517,413,Union City,Glen Park,448,15527   15517  448 ;  Union City to Glen Park
524,15527, 15533,259,Union City,Fruitvale,259,15527   15533  259 ;  Union City to Fruitvale
525,15527, 14206,273,Union City,Downtown San Jose,273,15527   14206  273 ;  Union City to Downtown San Jose
526,15527, 15513,392,Union City,Powell,427,15527   15513  427 ;  Union City to Powell
527,15527, 15545,294,Union City,West Dublin/Pleasanton,294,15527   15545  294 ;  Union City to West Dublin/Pleasanton
528,15527, 15511,392,Union City,Embarcadero,427,15527   15511  427 ;  Union City to Embarcadero
529,15527, 15505,318,Union City,Orinda,318,15527   15505  318 ;  Union City to Orinda
530,15527, 15532,245,Union City,Coliseum/Oakland Airport,245,15527   15532  245 ;  Union City to Coliseum/Oakland Airport
531,15527, 15540,434,Union City,South San Francisco,469,15527   15540  469 ;  Union City to South San Francisco
532,15527, 15542,766,Union City,SFO,801,15527   15542  801 ;  Union City to SFO
533,15509, 14204,402,12th St Oakland City Center,Alum Rock,402,15509   14204  402 ;  12th St Oakland City Center to Alum Rock
534,15509, 15502,248,12th St Oakland City Center,Pleasant Hill,248,15509   15502  248 ;  12th St Oakland City Center to Pleasant Hill
535,15509, 15507,129,12th St Oakland City Center,MacArthur,129,15509   15507  129 ;  12th St Oakland City Center to MacArthur
536,15509, 14208,427,12th St Oakland City Center,Santa Clara,427,15509   14208  427 ;  12th St Oakland City Center to Santa Clara
537,15509, 15506,129,12th St Oakland City Center,Rockridge,129,15509   15506  129 ;  12th St Oakland City Center to Rockridge
538,15509, 15503,238,12th St Oakland City Center,Walnut Creek,238,15509   15503  238 ;  12th St Oakland City Center to Walnut Creek
539,15509, 15512,231,12th St Oakland City Center,Montgomery,266,15509   15512  266 ;  12th St Oakland City Center to Montgomery
540,15509, 15528,245,12th St Oakland City Center,South Hayward,245,15509   15528  245 ;  12th St Oakland City Center to South Hayward
541,15509, 15515,245,12th St Oakland City Center,16th St Mission,280,15509   15515  280 ;  12th St Oakland City Center to 16th St Mission
542,15509, 15541,315,12th St Oakland City Center,San Bruno,350,15509   15541  350 ;  12th St Oakland City Center to San Bruno
543,15509, 15519,287,12th St Oakland City Center,Daly City,322,15509   15519  322 ;  12th St Oakland City Center to Daly City
544,15509, 15535,287,12th St Oakland City Center,North Concord,287,15509   15535  287 ;  12th St Oakland City Center to North Concord
545,15509, 14202,343,12th St Oakland City Center,Milpitas,343,15509   14202  343 ;  12th St Oakland City Center to Milpitas
546,15509, 15534,129,12th St Oakland City Center,Lake Merritt,129,15509   15534  129 ;  12th St Oakland City Center to Lake Merritt
547,15509, 15501,273,12th St Oakland City Center,Concord,273,15509   15501  273 ;  12th St Oakland City Center to Concord
548,15509, 15525,129,12th St Oakland City Center,Ashby,129,15509   15525  129 ;  12th St Oakland City Center to Ashby
549,15509, 14207,413,12th St Oakland City Center,Diridon-Caltrain,413,15509   14207  413 ;  12th St Oakland City Center to Diridon-Caltrain
550,15509, 15510,129,12th St Oakland City Center,West Oakland,129,15509   15510  129 ;  12th St Oakland City Center to West Oakland
551,15509, 14203,353,12th St Oakland City Center,Berryessa,353,15509   14203  353 ;  12th St Oakland City Center to Berryessa
552,15509, 15514,231,12th St Oakland City Center,Civic Center,266,15509   15514  266 ;  12th St Oakland City Center to Civic Center
553,15509, 15523,129,12th St Oakland City Center,Berkeley,129,15509   15523  129 ;  12th St Oakland City Center to Berkeley
554,15509, 15516,252,12th St Oakland City Center,24th St Mission,287,15509   15516  287 ;  12th St Oakland City Center to 24th St Mission
555,15509, 15529,224,12th St Oakland City Center,Hayward,224,15509   15529  224 ;  12th St Oakland City Center to Hayward
556,15509, 15522,154,12th St Oakland City Center,Plaza,154,15509   15522  154 ;  12th St Oakland City Center to Plaza
557,15509, 15518,276,12th St Oakland City Center,Balboa Park,311,15509   15518  311 ;  12th St Oakland City Center to Balboa Park
558,15509, 15549,318,12th St Oakland City Center,Irvington,318,15509   15549  318 ;  12th St Oakland City Center to Irvington
559,15509, 15000,549,12th St Oakland City Center,Oakland International Airport,549,15509   15000  549 ;  12th St Oakland City Center to Oakland International Airport
560,15509, 15524,133,12th St Oakland City Center,North Berkeley,133,15509   15524  133 ;  12th St Oakland City Center to North Berkeley
561,15509, 15508,129,12th St Oakland City Center,19th St Oakland,129,15509   15508  129 ;  12th St Oakland City Center to 19th St Oakland
562,15509, 15538,297,12th St Oakland City Center,Dublin/ Pleasanton,297,15509   15538  297 ;  12th St Oakland City Center to Dublin/ Pleasanton
563,15509, 15531,168,12th St Oakland City Center,San Leandro,168,15509   15531  168 ;  12th St Oakland City Center to San Leandro
564,15509, 15543,336,12th St Oakland City Center,Millbrae,371,15509   15543  371 ;  12th St Oakland City Center to Millbrae
565,15509, 15504,206,12th St Oakland City Center,Lafayette,206,15509   15504  206 ;  12th St Oakland City Center to Lafayette
566,15509, 15526,301,12th St Oakland City Center,Fremont,301,15509   15526  301 ;  12th St Oakland City Center to Fremont
567,15509, 15521,171,12th St Oakland City Center,Del Norte,171,15509   15521  171 ;  12th St Oakland City Center to Del Norte
568,15509, 15530,192,12th St Oakland City Center,Bay Fair,192,15509   15530  192 ;  12th St Oakland City Center to Bay Fair
569,15509, 15517,269,12th St Oakland City Center,Glen Park,304,15509   15517  304 ;  12th St Oakland City Center to Glen Park
570,15509, 15533,129,12th St Oakland City Center,Fruitvale,129,15509   15533  129 ;  12th St Oakland City Center to Fruitvale
571,15509, 14206,413,12th St Oakland City Center,Downtown San Jose,413,15509   14206  413 ;  12th St Oakland City Center to Downtown San Jose
572,15509, 15513,231,12th St Oakland City Center,Powell,266,15509   15513  266 ;  12th St Oakland City Center to Powell
573,15509, 15545,287,12th St Oakland City Center,West Dublin/Pleasanton,287,15509   15545  287 ;  12th St Oakland City Center to West Dublin/Pleasanton
574,15509, 15511,231,12th St Oakland City Center,Embarcadero,266,15509   15511  266 ;  12th St Oakland City Center to Embarcadero
575,15509, 15505,164,12th St Oakland City Center,Orinda,164,15509   15505  164 ;  12th St Oakland City Center to Orinda
576,15509, 15532,129,12th St Oakland City Center,Coliseum/Oakland Airport,129,15509   15532  129 ;  12th St Oakland City Center to Coliseum/Oakland Airport
577,15509, 15540,297,12th St Oakland City Center,South San Francisco,332,15509   15540  332 ;  12th St Oakland City Center to South San Francisco
578,15509, 15542,626,12th St Oakland City Center,SFO,661,15509   15542  661 ;  12th St Oakland City Center to SFO
579,14204, 15502,504,Alum Rock,Pleasant Hill,504,14204   15502  504 ;  Alum Rock to Pleasant Hill
580,14204, 15507,409,Alum Rock,MacArthur,409,14204   15507  409 ;  Alum Rock to MacArthur
581,14204, 14208,129,Alum Rock,Santa Clara,129,14204   14208  129 ;  Alum Rock to Santa Clara
582,14204, 15506,409,Alum Rock,Rockridge,409,14204   15506  409 ;  Alum Rock to Rockridge
583,14204, 15503,493,Alum Rock,Walnut Creek,493,14204   15503  493 ;  Alum Rock to Walnut Creek
584,14204, 15512,521,Alum Rock,Montgomery,556,14204   15512  556 ;  Alum Rock to Montgomery
585,14204, 15528,301,Alum Rock,South Hayward,301,14204   15528  301 ;  Alum Rock to South Hayward
586,14204, 15515,525,Alum Rock,16th St Mission,560,14204   15515  560 ;  Alum Rock to 16th St Mission
587,14204, 15541,577,Alum Rock,San Bruno,612,14204   15541  612 ;  Alum Rock to San Bruno
588,14204, 15519,553,Alum Rock,Daly City,588,14204   15519  588 ;  Alum Rock to Daly City
589,14204, 15535,546,Alum Rock,North Concord,546,14204   15535  546 ;  Alum Rock to North Concord
590,14204, 14202,129,Alum Rock,Milpitas,129,14204   14202  129 ;  Alum Rock to Milpitas
591,14204, 15534,402,Alum Rock,Lake Merritt,402,14204   15534  402 ;  Alum Rock to Lake Merritt
592,14204, 15501,532,Alum Rock,Concord,532,14204   15501  532 ;  Alum Rock to Concord
593,14204, 15525,420,Alum Rock,Ashby,420,14204   15525  420 ;  Alum Rock to Ashby
594,14204, 14207,129,Alum Rock,Diridon-Caltrain,129,14204   14207  129 ;  Alum Rock to Diridon-Caltrain
595,14204, 15510,409,Alum Rock,West Oakland,409,14204   15510  409 ;  Alum Rock to West Oakland
596,14204, 14203,129,Alum Rock,Berryessa,129,14204   14203  129 ;  Alum Rock to Berryessa
597,14204, 15514,521,Alum Rock,Civic Center,556,14204   15514  556 ;  Alum Rock to Civic Center
598,14204, 15523,423,Alum Rock,Berkeley,423,14204   15523  423 ;  Alum Rock to Berkeley
599,14204, 15516,528,Alum Rock,24th St Mission,563,14204   15516  563 ;  Alum Rock to 24th St Mission
600,14204, 15529,318,Alum Rock,Hayward,318,14204   15529  318 ;  Alum Rock to Hayward
601,14204, 15522,437,Alum Rock,Plaza,437,14204   15522  437 ;  Alum Rock to Plaza
602,14204, 15518,542,Alum Rock,Balboa Park,577,14204   15518  577 ;  Alum Rock to Balboa Park
603,14204, 15549,129,Alum Rock,Irvington,129,14204   15549  129 ;  Alum Rock to Irvington
604,14204, 15000,780,Alum Rock,Oakland International Airport,780,14204   15000  780 ;  Alum Rock to Oakland International Airport
605,14204, 15524,427,Alum Rock,North Berkeley,427,14204   15524  427 ;  Alum Rock to North Berkeley
606,14204, 15508,402,Alum Rock,19th St Oakland,402,14204   15508  402 ;  Alum Rock to 19th St Oakland
607,14204, 15538,465,Alum Rock,Dublin/ Pleasanton,465,14204   15538  465 ;  Alum Rock to Dublin/ Pleasanton
608,14204, 15531,353,Alum Rock,San Leandro,353,14204   15531  353 ;  Alum Rock to San Leandro
609,14204, 15543,602,Alum Rock,Millbrae,637,14204   15543  637 ;  Alum Rock to Millbrae
610,14204, 15504,469,Alum Rock,Lafayette,469,14204   15504  469 ;  Alum Rock to Lafayette
611,14204, 15526,241,Alum Rock,Fremont,241,14204   15526  241 ;  Alum Rock to Fremont
612,14204, 15521,455,Alum Rock,Del Norte,455,14204   15521  455 ;  Alum Rock to Del Norte
613,14204, 15530,336,Alum Rock,Bay Fair,336,14204   15530  336 ;  Alum Rock to Bay Fair
614,14204, 15517,539,Alum Rock,Glen Park,574,14204   15517  574 ;  Alum Rock to Glen Park
615,14204, 15533,385,Alum Rock,Fruitvale,385,14204   15533  385 ;  Alum Rock to Fruitvale
616,14204, 14206,129,Alum Rock,Downtown San Jose,129,14204   14206  129 ;  Alum Rock to Downtown San Jose
617,14204, 15513,521,Alum Rock,Powell,556,14204   15513  556 ;  Alum Rock to Powell
618,14204, 15545,420,Alum Rock,West Dublin/Pleasanton,420,14204   15545  420 ;  Alum Rock to West Dublin/Pleasanton
619,14204, 15511,521,Alum Rock,Embarcadero,556,14204   15511  556 ;  Alum Rock to Embarcadero
620,14204, 15505,444,Alum Rock,Orinda,444,14204   15505  444 ;  Alum Rock to Orinda
621,14204, 15532,371,Alum Rock,Coliseum/Oakland Airport,371,14204   15532  371 ;  Alum Rock to Coliseum/Oakland Airport
622,14204, 15540,574,Alum Rock,South San Francisco,609,14204   15540  609 ;  Alum Rock to South San Francisco
623,14204, 15542,902,Alum Rock,SFO,937,14204   15542  937 ;  Alum Rock to SFO
624,18010, 15536,441,4th/Brannan,Pittsburg/ Bay Point,476,18010   15536  476 ;  4th/Brannan to Pittsburg/ Bay Point
625,18010, 15539,234,4th/Brannan,Colma,234,18010   15539  234 ;  4th/Brannan to Colma
626,18010, 18008,129,4th/Brannan,Van Ness,129,18010   18008  129 ;  4th/Brannan to Van Ness
627,18010, 15544,448,4th/Brannan,Warm Springs,483,18010   15544  483 ;  4th/Brannan to Warm Springs
628,18010, 15520,315,4th/Brannan,Richmond,350,18010   15520  350 ;  4th/Brannan to Richmond
629,18010, 15537,339,4th/Brannan,Castro Valley,374,18010   15537  374 ;  4th/Brannan to Castro Valley
630,18010, 15527,392,4th/Brannan,Union City,427,18010   15527  427 ;  4th/Brannan to Union City
631,18010, 15509,231,4th/Brannan,12th St Oakland City Center,266,18010   15509  266 ;  4th/Brannan to 12th St Oakland City Center
632,18010, 14204,521,4th/Brannan,Alum Rock,556,18010   14204  556 ;  4th/Brannan to Alum Rock
633,18010, 15502,367,4th/Brannan,Pleasant Hill,402,18010   15502  402 ;  4th/Brannan to Pleasant Hill
634,18010, 15507,245,4th/Brannan,MacArthur,280,18010   15507  280 ;  4th/Brannan to MacArthur
635,18010, 14208,546,4th/Brannan,Santa Clara,581,18010   14208  581 ;  4th/Brannan to Santa Clara
636,18010, 15506,262,4th/Brannan,Rockridge,297,18010   15506  297 ;  4th/Brannan to Rockridge
637,18010, 15503,357,4th/Brannan,Walnut Creek,392,18010   15503  392 ;  4th/Brannan to Walnut Creek
638,18010, 15512,129,4th/Brannan,Montgomery,129,18010   15512  129 ;  4th/Brannan to Montgomery
639,18010, 15528,360,4th/Brannan,South Hayward,395,18010   15528  395 ;  4th/Brannan to South Hayward
640,18010, 15515,129,4th/Brannan,16th St Mission,129,18010   15515  129 ;  4th/Brannan to 16th St Mission
641,18010, 15541,280,4th/Brannan,San Bruno,280,18010   15541  280 ;  4th/Brannan to San Bruno
642,18010, 15519,206,4th/Brannan,Daly City,206,18010   15519  206 ;  4th/Brannan to Daly City
643,18010, 15535,406,4th/Brannan,North Concord,441,18010   15535  441 ;  4th/Brannan to North Concord
644,18010, 14202,458,4th/Brannan,Milpitas,493,18010   14202  493 ;  4th/Brannan to Milpitas
645,18010, 15534,231,4th/Brannan,Lake Merritt,266,18010   15534  266 ;  4th/Brannan to Lake Merritt
646,18010, 15501,395,4th/Brannan,Concord,430,18010   15501  430 ;  4th/Brannan to Concord
647,18010, 15525,262,4th/Brannan,Ashby,297,18010   15525  297 ;  4th/Brannan to Ashby
648,18010, 14207,532,4th/Brannan,Diridon-Caltrain,567,18010   14207  567 ;  4th/Brannan to Diridon-Caltrain
649,18010, 15510,217,4th/Brannan,West Oakland,252,18010   15510  252 ;  4th/Brannan to West Oakland
650,18010, 14203,469,4th/Brannan,Berryessa,504,18010   14203  504 ;  4th/Brannan to Berryessa
651,18010, 15514,129,4th/Brannan,Civic Center,129,18010   15514  129 ;  4th/Brannan to Civic Center
652,18010, 18009,129,4th/Brannan,Fillmore,129,18010   18009  129 ;  4th/Brannan to Fillmore
653,18010, 15523,273,4th/Brannan,Berkeley,308,18010   15523  308 ;  4th/Brannan to Berkeley
654,18010, 15516,129,4th/Brannan,24th St Mission,129,18010   15516  129 ;  4th/Brannan to 24th St Mission
655,18010, 15529,339,4th/Brannan,Hayward,374,18010   15529  374 ;  4th/Brannan to Hayward
656,18010, 15522,290,4th/Brannan,Plaza,290,18010   15522  290 ;  4th/Brannan to Plaza
657,18010, 15518,129,4th/Brannan,Balboa Park,129,18010   15518  129 ;  4th/Brannan to Balboa Park
658,18010, 15549,434,4th/Brannan,Irvington,469,18010   15549  469 ;  4th/Brannan to Irvington
659,18010, 15000,703,4th/Brannan,Oakland International Airport,738,18010   15000  738 ;  4th/Brannan to Oakland International Airport
660,18010, 15524,280,4th/Brannan,North Berkeley,315,18010   15524  315 ;  4th/Brannan to North Berkeley
661,18010, 15508,231,4th/Brannan,19th St Oakland,266,18010   15508  266 ;  4th/Brannan to 19th St Oakland
662,18010, 18003,231,4th/Brannan,Alameda,266,18010   18003  266 ;  4th/Brannan to Alameda
663,18010, 15538,416,4th/Brannan,Dublin/ Pleasanton,451,18010   15538  451 ;  4th/Brannan to Dublin/ Pleasanton
664,18010, 15531,304,4th/Brannan,San Leandro,339,18010   15531  339 ;  4th/Brannan to San Leandro
665,18010, 15543,315,4th/Brannan,Millbrae,315,18010   15543  315 ;  4th/Brannan to Millbrae
666,18010, 15504,332,4th/Brannan,Lafayette,367,18010   15504  367 ;  4th/Brannan to Lafayette
667,18010, 15526,416,4th/Brannan,Fremont,451,18010   15526  451 ;  4th/Brannan to Fremont
668,18010, 15521,301,4th/Brannan,Del Norte,301,18010   15521  301 ;  4th/Brannan to Del Norte
669,18010, 15530,322,4th/Brannan,Bay Fair,357,18010   15530  357 ;  4th/Brannan to Bay Fair
670,18010, 15517,129,4th/Brannan,Glen Park,129,18010   15517  129 ;  4th/Brannan to Glen Park
671,18010, 15533,262,4th/Brannan,Fruitvale,297,18010   15533  297 ;  4th/Brannan to Fruitvale
672,18010, 14206,532,4th/Brannan,Downtown San Jose,567,18010   14206  567 ;  4th/Brannan to Downtown San Jose
673,18010, 15513,129,4th/Brannan,Powell,129,18010   15513  129 ;  4th/Brannan to Powell
674,18010, 15545,402,4th/Brannan,West Dublin/Pleasanton,437,18010   15545  437 ;  4th/Brannan to West Dublin/Pleasanton
675,18010, 15511,129,4th/Brannan,Embarcadero,129,18010   15511  129 ;  4th/Brannan to Embarcadero
676,18010, 15505,308,4th/Brannan,Orinda,343,18010   15505  343 ;  4th/Brannan to Orinda
677,18010, 15532,283,4th/Brannan,Coliseum/Oakland Airport,318,18010   15532  318 ;  4th/Brannan to Coliseum/Oakland Airport
678,18010, 15540,252,4th/Brannan,South San Francisco,252,18010   15540  252 ;  4th/Brannan to South San Francisco
679,18010, 15542,602,4th/Brannan,SFO,602,18010   15542  602 ;  4th/Brannan to SFO
680,18017, 18013,231,Howard Terminal,Hyde,266,18017   18013  266 ;  Howard Terminal to Hyde
681,18017, 15536,322,Howard Terminal,Pittsburg/ Bay Point,322,18017   15536  322 ;  Howard Terminal to Pittsburg/ Bay Point
682,18017, 18015,129,Howard Terminal,11th Street,129,18017   18015  129 ;  Howard Terminal to 11th Street
683,18017, 18016,129,Howard Terminal,Eastlake,129,18017   18016  129 ;  Howard Terminal to Eastlake
684,18017, 15539,283,Howard Terminal,Colma,318,18017   15539  318 ;  Howard Terminal to Colma
685,18017, 18008,245,Howard Terminal,Van Ness,280,18017   18008  280 ;  Howard Terminal to Van Ness
686,18017, 15544,332,Howard Terminal,Warm Springs,332,18017   15544  332 ;  Howard Terminal to Warm Springs
687,18017, 15520,196,Howard Terminal,Richmond,196,18017   15520  196 ;  Howard Terminal to Richmond
688,18017, 15537,224,Howard Terminal,Castro Valley,224,18017   15537  224 ;  Howard Terminal to Castro Valley
689,18017, 15527,276,Howard Terminal,Union City,276,18017   15527  276 ;  Howard Terminal to Union City
690,18017, 15509,129,Howard Terminal,12th St Oakland City Center,129,18017   15509  129 ;  Howard Terminal to 12th St Oakland City Center
691,18017, 14204,402,Howard Terminal,Alum Rock,402,18017   14204  402 ;  Howard Terminal to Alum Rock
692,18017, 18010,231,Howard Terminal,4th/Brannan,266,18017   18010  266 ;  Howard Terminal to 4th/Brannan
693,18017, 15502,248,Howard Terminal,Pleasant Hill,248,18017   15502  248 ;  Howard Terminal to Pleasant Hill
694,18017, 15507,129,Howard Terminal,MacArthur,129,18017   15507  129 ;  Howard Terminal to MacArthur
695,18017, 14208,427,Howard Terminal,Santa Clara,427,18017   14208  427 ;  Howard Terminal to Santa Clara
696,18017, 18014,129,Howard Terminal,14th Street,129,18017   18014  129 ;  Howard Terminal to 14th Street
697,18017, 15506,129,Howard Terminal,Rockridge,129,18017   15506  129 ;  Howard Terminal to Rockridge
698,18017, 15503,238,Howard Terminal,Walnut Creek,238,18017   15503  238 ;  Howard Terminal to Walnut Creek
699,18017, 15512,231,Howard Terminal,Montgomery,266,18017   15512  266 ;  Howard Terminal to Montgomery
700,18017, 15528,245,Howard Terminal,South Hayward,245,18017   15528  245 ;  Howard Terminal to South Hayward
701,18017, 15515,245,Howard Terminal,16th St Mission,280,18017   15515  280 ;  Howard Terminal to 16th St Mission
702,18017, 15541,315,Howard Terminal,San Bruno,350,18017   15541  350 ;  Howard Terminal to San Bruno
703,18017, 15519,287,Howard Terminal,Daly City,322,18017   15519  322 ;  Howard Terminal to Daly City
704,18017, 15535,287,Howard Terminal,North Concord,287,18017   15535  287 ;  Howard Terminal to North Concord
705,18017, 14202,343,Howard Terminal,Milpitas,343,18017   14202  343 ;  Howard Terminal to Milpitas
706,18017, 15534,129,Howard Terminal,Lake Merritt,129,18017   15534  129 ;  Howard Terminal to Lake Merritt
707,18017, 15501,273,Howard Terminal,Concord,273,18017   15501  273 ;  Howard Terminal to Concord
708,18017, 15525,129,Howard Terminal,Ashby,129,18017   15525  129 ;  Howard Terminal to Ashby
709,18017, 14207,413,Howard Terminal,Diridon-Caltrain,413,18017   14207  413 ;  Howard Terminal to Diridon-Caltrain
710,18017, 15510,129,Howard Terminal,West Oakland,129,18017   15510  129 ;  Howard Terminal to West Oakland
711,18017, 14203,353,Howard Terminal,Berryessa,353,18017   14203  353 ;  Howard Terminal to Berryessa
712,18017, 15514,231,Howard Terminal,Civic Center,266,18017   15514  266 ;  Howard Terminal to Civic Center
713,18017, 18009,245,Howard Terminal,Fillmore,280,18017   18009  280 ;  Howard Terminal to Fillmore
714,18017, 15523,129,Howard Terminal,Berkeley,129,18017   15523  129 ;  Howard Terminal to Berkeley
715,18017, 15516,252,Howard Terminal,24th St Mission,287,18017   15516  287 ;  Howard Terminal to 24th St Mission
716,18017, 15529,224,Howard Terminal,Hayward,224,18017   15529  224 ;  Howard Terminal to Hayward
717,18017, 15522,154,Howard Terminal,Plaza,154,18017   15522  154 ;  Howard Terminal to Plaza
718,18017, 15518,276,Howard Terminal,Balboa Park,311,18017   15518  311 ;  Howard Terminal to Balboa Park
719,18017, 15549,318,Howard Terminal,Irvington,318,18017   15549  318 ;  Howard Terminal to Irvington
720,18017, 15000,549,Howard Terminal,Oakland International Airport,549,18017   15000  549 ;  Howard Terminal to Oakland International Airport
721,18017, 15524,133,Howard Terminal,North Berkeley,133,18017   15524  133 ;  Howard Terminal to North Berkeley
722,18017, 15508,129,Howard Terminal,19th St Oakland,129,18017   15508  129 ;  Howard Terminal to 19th St Oakland
723,18017, 18003,129,Howard Terminal,Alameda,129,18017   18003  129 ;  Howard Terminal to Alameda
724,18017, 15538,297,Howard Terminal,Dublin/ Pleasanton,297,18017   15538  297 ;  Howard Terminal to Dublin/ Pleasanton
725,18017, 15531,168,Howard Terminal,San Leandro,168,18017   15531  168 ;  Howard Terminal to San Leandro
726,18017, 18011,231,Howard Terminal,6th/Brannan,266,18017   18011  266 ;  Howard Terminal to 6th/Brannan
727,18017, 15543,336,Howard Terminal,Millbrae,371,18017   15543  371 ;  Howard Terminal to Millbrae
728,18017, 15504,206,Howard Terminal,Lafayette,206,18017   15504  206 ;  Howard Terminal to Lafayette
729,18017, 15526,301,Howard Terminal,Fremont,301,18017   15526  301 ;  Howard Terminal to Fremont
730,18017, 15521,171,Howard Terminal,Del Norte,171,18017   15521  171 ;  Howard Terminal to Del Norte
731,18017, 15530,192,Howard Terminal,Bay Fair,192,18017   15530  192 ;  Howard Terminal to Bay Fair
732,18017, 15517,269,Howard Terminal,Glen Park,304,18017   15517  304 ;  Howard Terminal to Glen Park
733,18017, 15533,129,Howard Terminal,Fruitvale,129,18017   15533  129 ;  Howard Terminal to Fruitvale
734,18017, 14206,413,Howard Terminal,Downtown San Jose,413,18017   14206  413 ;  Howard Terminal to Downtown San Jose
735,18017, 15513,231,Howard Terminal,Powell,266,18017   15513  266 ;  Howard Terminal to Powell
736,18017, 15545,287,Howard Terminal,West Dublin/Pleasanton,287,18017   15545  287 ;  Howard Terminal to West Dublin/Pleasanton
737,18017, 15511,231,Howard Terminal,Embarcadero,266,18017   15511  266 ;  Howard Terminal to Embarcadero
738,18017, 15505,164,Howard Terminal,Orinda,164,18017   15505  164 ;  Howard Terminal to Orinda
739,18017, 15532,129,Howard Terminal,Coliseum/Oakland Airport,129,18017   15532  129 ;  Howard Terminal to Coliseum/Oakland Airport
740,18017, 15540,297,Howard Terminal,South San Francisco,332,18017   15540  332 ;  Howard Terminal to South San Francisco
741,18017, 18012,231,Howard Terminal,Howard,266,18017   18012  266 ;  Howard Terminal to Howard
742,18017, 15542,626,Howard Terminal,SFO,661,18017   15542  661 ;  Howard Terminal to SFO
743,15502, 15507,245,Pleasant Hill,MacArthur,245,15502   15507  245 ;  Pleasant Hill to MacArthur
744,15502, 14208,532,Pleasant Hill,Santa Clara,532,15502   14208  532 ;  Pleasant Hill to Santa Clara
745,15502, 15506,234,Pleasant Hill,Rockridge,234,15502   15506  234 ;  Pleasant Hill to Rockridge
746,15502, 15503,129,Pleasant Hill,Walnut Creek,129,15502   15503  129 ;  Pleasant Hill to Walnut Creek
747,15502, 15512,367,Pleasant Hill,Montgomery,402,15502   15512  402 ;  Pleasant Hill to Montgomery
748,15502, 15528,343,Pleasant Hill,South Hayward,343,15502   15528  343 ;  Pleasant Hill to South Hayward
749,15502, 15515,371,Pleasant Hill,16th St Mission,406,15502   15515  406 ;  Pleasant Hill to 16th St Mission
750,15502, 15541,427,Pleasant Hill,San Bruno,462,15502   15541  462 ;  Pleasant Hill to San Bruno
751,15502, 15519,399,Pleasant Hill,Daly City,434,15502   15519  434 ;  Pleasant Hill to Daly City
752,15502, 15535,129,Pleasant Hill,North Concord,129,15502   15535  129 ;  Pleasant Hill to North Concord
753,15502, 14202,441,Pleasant Hill,Milpitas,441,15502   14202  441 ;  Pleasant Hill to Milpitas
754,15502, 15534,248,Pleasant Hill,Lake Merritt,248,15502   15534  248 ;  Pleasant Hill to Lake Merritt
755,15502, 15501,129,Pleasant Hill,Concord,129,15502   15501  129 ;  Pleasant Hill to Concord
756,15502, 15525,245,Pleasant Hill,Ashby,245,15502   15525  245 ;  Pleasant Hill to Ashby
757,15502, 14207,514,Pleasant Hill,Diridon-Caltrain,514,15502   14207  514 ;  Pleasant Hill to Diridon-Caltrain
