,fare,name_from,name_to,node_from,node_to,key,
483,129,El Cerrito Del Norte,Berkeley,15521,15523,1552115523,15521   15523   129  ;El Cerrito Del Norte to Berkeley
484,129,El Cerrito Del Norte,Ashby,15521,15525,1552115525,15521   15525   129  ;El Cerrito Del Norte to Ashby
485,350,El Cerrito Del Norte,Pittsburg/ Bay Point,15521,15536,1552115536,15521   15536   350  ;El Cerrito Del Norte to Pittsburg/ Bay Point
486,315,El Cerrito Del Norte,North Concord,15521,15535,1552115535,15521   15535   315  ;El Cerrito Del Norte to North Concord
487,301,El Cerrito Del Norte,Concord,15521,15501,1550115521,15521   15501   301  ;El Cerrito Del Norte to Concord
488,273,El Cerrito Del Norte,Pleasant Hill,15521,15502,1550215521,15521   15502   273  ;El Cerrito Del Norte to Pleasant Hill
489,266,El Cerrito Del Norte,Walnut Creek,15521,15503,1550315521,15521   15503   266  ;El Cerrito Del Norte to Walnut Creek
490,241,El Cerrito Del Norte,Lafayette,15521,15504,1550415521,15521   15504   241  ;El Cerrito Del Norte to Lafayette
491,217,El Cerrito Del Norte,Orinda,15521,15505,1550515521,15521   15505   217  ;El Cerrito Del Norte to Orinda
492,161,El Cerrito Del Norte,Rockridge,15521,15506,1550615521,15521   15506   161  ;El Cerrito Del Norte to Rockridge
493,157,El Cerrito Del Norte,MacArthur,15521,15507,1550715521,15521   15507   157  ;El Cerrito Del Norte to MacArthur
494,171,El Cerrito Del Norte,19th St Oakland,15521,15508,1550815521,15521   15508   171  ;El Cerrito Del Norte to 19th St Oakland
495,171,El Cerrito Del Norte,12th St Oakland City Center,15521,15509,1550915521,15521   15509   171  ;El Cerrito Del Norte to 12th St Oakland City Center
496,182,El Cerrito Del Norte,West Oakland,15521,15510,1551015521,15521   15510   182  ;El Cerrito Del Norte to West Oakland
497,301,El Cerrito Del Norte,Embarcadero,15521,15511,1551115521,15521   15511   301  ;El Cerrito Del Norte to Embarcadero
498,301,El Cerrito Del Norte,Montgomery,15521,15512,1551215521,15521   15512   301  ;El Cerrito Del Norte to Montgomery
499,301,El Cerrito Del Norte,Powell,15521,15513,1551315521,15521   15513   301  ;El Cerrito Del Norte to Powell
500,301,El Cerrito Del Norte,Civic Center,15521,15514,1551415521,15521   15514   301  ;El Cerrito Del Norte to Civic Center
501,308,El Cerrito Del Norte,16th St Mission,15521,15515,1551515521,15521   15515   308  ;El Cerrito Del Norte to 16th St Mission
502,311,El Cerrito Del Norte,24th St Mission,15521,15516,1551615521,15521   15516   311  ;El Cerrito Del Norte to 24th St Mission
503,322,El Cerrito Del Norte,Glen Park,15521,15517,1551715521,15521   15517   322  ;El Cerrito Del Norte to Glen Park
504,325,El Cerrito Del Norte,Balboa Park,15521,15518,1551815521,15521   15518   325  ;El Cerrito Del Norte to Balboa Park
505,332,El Cerrito Del Norte,Daly City,15521,15519,1551915521,15521   15519   332  ;El Cerrito Del Norte to Daly City
506,332,El Cerrito Del Norte,Colma,15521,15539,1552115539,15521   15539   332  ;El Cerrito Del Norte to Colma
507,343,El Cerrito Del Norte,South San Francisco,15521,15540,1552115540,15521   15540   343  ;El Cerrito Del Norte to South San Francisco
508,360,El Cerrito Del Norte,San Bruno,15521,15541,1552115541,15521   15541   360  ;El Cerrito Del Norte to San Bruno
509,675,El Cerrito Del Norte,SFO,15521,15542,1552115542,15521   15542   675  ;El Cerrito Del Norte to SFO
510,385,El Cerrito Del Norte,Millbrae,15521,15543,1552115543,15521   15543   385  ;El Cerrito Del Norte to Millbrae
511,129,El Cerrito Plaza,North Berkeley,15522,15524,1552215524,15522   15524   129  ;El Cerrito Plaza to North Berkeley
512,129,El Cerrito Plaza,Berkeley,15522,15523,1552215523,15522   15523   129  ;El Cerrito Plaza to Berkeley
513,129,El Cerrito Plaza,Ashby,15522,15525,1552215525,15522   15525   129  ;El Cerrito Plaza to Ashby
514,339,El Cerrito Plaza,Pittsburg/ Bay Point,15522,15536,1552215536,15522   15536   339  ;El Cerrito Plaza to Pittsburg/ Bay Point
515,304,El Cerrito Plaza,North Concord,15522,15535,1552215535,15522   15535   304  ;El Cerrito Plaza to North Concord
516,290,El Cerrito Plaza,Concord,15522,15501,1550115522,15522   15501   290  ;El Cerrito Plaza to Concord
517,262,El Cerrito Plaza,Pleasant Hill,15522,15502,1550215522,15522   15502   262  ;El Cerrito Plaza to Pleasant Hill
518,252,El Cerrito Plaza,Walnut Creek,15522,15503,1550315522,15522   15503   252  ;El Cerrito Plaza to Walnut Creek
519,231,El Cerrito Plaza,Lafayette,15522,15504,1550415522,15522   15504   231  ;El Cerrito Plaza to Lafayette
520,199,El Cerrito Plaza,Orinda,15522,15505,1550515522,15522   15505   199  ;El Cerrito Plaza to Orinda
521,143,El Cerrito Plaza,Rockridge,15522,15506,1550615522,15522   15506   143  ;El Cerrito Plaza to Rockridge
522,140,El Cerrito Plaza,MacArthur,15522,15507,1550715522,15522   15507   140  ;El Cerrito Plaza to MacArthur
523,154,El Cerrito Plaza,19th St Oakland,15522,15508,1550815522,15522   15508   154  ;El Cerrito Plaza to 19th St Oakland
524,154,El Cerrito Plaza,12th St Oakland City Center,15522,15509,1550915522,15522   15509   154  ;El Cerrito Plaza to 12th St Oakland City Center
525,164,El Cerrito Plaza,West Oakland,15522,15510,1551015522,15522   15510   164  ;El Cerrito Plaza to West Oakland
526,290,El Cerrito Plaza,Embarcadero,15522,15511,1551115522,15522   15511   290  ;El Cerrito Plaza to Embarcadero
527,290,El Cerrito Plaza,Montgomery,15522,15512,1551215522,15522   15512   290  ;El Cerrito Plaza to Montgomery
528,290,El Cerrito Plaza,Powell,15522,15513,1551315522,15522   15513   290  ;El Cerrito Plaza to Powell
529,290,El Cerrito Plaza,Civic Center,15522,15514,1551415522,15522   15514   290  ;El Cerrito Plaza to Civic Center
530,297,El Cerrito Plaza,16th St Mission,15522,15515,1551515522,15522   15515   297  ;El Cerrito Plaza to 16th St Mission
531,301,El Cerrito Plaza,24th St Mission,15522,15516,1551615522,15522   15516   301  ;El Cerrito Plaza to 24th St Mission
532,311,El Cerrito Plaza,Glen Park,15522,15517,1551715522,15522   15517   311  ;El Cerrito Plaza to Glen Park
533,315,El Cerrito Plaza,Balboa Park,15522,15518,1551815522,15522   15518   315  ;El Cerrito Plaza to Balboa Park
534,322,El Cerrito Plaza,Daly City,15522,15519,1551915522,15522   15519   322  ;El Cerrito Plaza to Daly City
535,322,El Cerrito Plaza,Colma,15522,15539,1552215539,15522   15539   322  ;El Cerrito Plaza to Colma
536,332,El Cerrito Plaza,South San Francisco,15522,15540,1552215540,15522   15540   332  ;El Cerrito Plaza to South San Francisco
537,350,El Cerrito Plaza,San Bruno,15522,15541,1552215541,15522   15541   350  ;El Cerrito Plaza to San Bruno
538,661,El Cerrito Plaza,SFO,15522,15542,1552215542,15522   15542   661  ;El Cerrito Plaza to SFO
539,374,El Cerrito Plaza,Millbrae,15522,15543,1552215543,15522   15543   374  ;El Cerrito Plaza to Millbrae
540,129,North Berkeley,Berkeley,15524,15523,1552315524,15524   15523   129  ;North Berkeley to Berkeley
541,129,North Berkeley,Ashby,15524,15525,1552415525,15524   15525   129  ;North Berkeley to Ashby
542,325,North Berkeley,Pittsburg/ Bay Point,15524,15536,1552415536,15524   15536   325  ;North Berkeley to Pittsburg/ Bay Point
543,294,North Berkeley,North Concord,15524,15535,1552415535,15524   15535   294  ;North Berkeley to North Concord
544,280,North Berkeley,Concord,15524,15501,1550115524,15524   15501   280  ;North Berkeley to Concord
545,252,North Berkeley,Pleasant Hill,15524,15502,1550215524,15524   15502   252  ;North Berkeley to Pleasant Hill
546,241,North Berkeley,Walnut Creek,15524,15503,1550315524,15524   15503   241  ;North Berkeley to Walnut Creek
547,217,North Berkeley,Lafayette,15524,15504,1550415524,15524   15504   217  ;North Berkeley to Lafayette
548,178,North Berkeley,Orinda,15524,15505,1550515524,15524   15505   178  ;North Berkeley to Orinda
549,129,North Berkeley,Rockridge,15524,15506,1550615524,15524   15506   129  ;North Berkeley to Rockridge
550,129,North Berkeley,MacArthur,15524,15507,1550715524,15524   15507   129  ;North Berkeley to MacArthur
551,133,North Berkeley,19th St Oakland,15524,15508,1550815524,15524   15508   133  ;North Berkeley to 19th St Oakland
552,133,North Berkeley,12th St Oakland City Center,15524,15509,1550915524,15524   15509   133  ;North Berkeley to 12th St Oakland City Center
553,143,North Berkeley,West Oakland,15524,15510,1551015524,15524   15510   143  ;North Berkeley to West Oakland
554,280,North Berkeley,Embarcadero,15524,15511,1551115524,15524   15511   280  ;North Berkeley to Embarcadero
555,280,North Berkeley,Montgomery,15524,15512,1551215524,15524   15512   280  ;North Berkeley to Montgomery
556,280,North Berkeley,Powell,15524,15513,1551315524,15524   15513   280  ;North Berkeley to Powell
557,280,North Berkeley,Civic Center,15524,15514,1551415524,15524   15514   280  ;North Berkeley to Civic Center
558,283,North Berkeley,16th St Mission,15524,15515,1551515524,15524   15515   283  ;North Berkeley to 16th St Mission
559,287,North Berkeley,24th St Mission,15524,15516,1551615524,15524   15516   287  ;North Berkeley to 24th St Mission
560,297,North Berkeley,Glen Park,15524,15517,1551715524,15524   15517   297  ;North Berkeley to Glen Park
561,301,North Berkeley,Balboa Park,15524,15518,1551815524,15524   15518   301  ;North Berkeley to Balboa Park
562,311,North Berkeley,Daly City,15524,15519,1551915524,15524   15519   311  ;North Berkeley to Daly City
563,308,North Berkeley,Colma,15524,15539,1552415539,15524   15539   308  ;North Berkeley to Colma
564,322,North Berkeley,South San Francisco,15524,15540,1552415540,15524   15540   322  ;North Berkeley to South San Francisco
565,339,North Berkeley,San Bruno,15524,15541,1552415541,15524   15541   339  ;North Berkeley to San Bruno
566,651,North Berkeley,SFO,15524,15542,1552415542,15524   15542   651  ;North Berkeley to SFO
567,360,North Berkeley,Millbrae,15524,15543,1552415543,15524   15543   360  ;North Berkeley to Millbrae
568,129,Berkeley,Ashby,15523,15525,1552315525,15523   15525   129  ;Berkeley to Ashby
569,322,Berkeley,Pittsburg/ Bay Point,15523,15536,1552315536,15523   15536   322  ;Berkeley to Pittsburg/ Bay Point
570,287,Berkeley,North Concord,15523,15535,1552315535,15523   15535   287  ;Berkeley to North Concord
571,273,Berkeley,Concord,15523,15501,1550115523,15523   15501   273  ;Berkeley to Concord
572,248,Berkeley,Pleasant Hill,15523,15502,1550215523,15523   15502   248  ;Berkeley to Pleasant Hill
573,238,Berkeley,Walnut Creek,15523,15503,1550315523,15523   15503   238  ;Berkeley to Walnut Creek
574,210,Berkeley,Lafayette,15523,15504,1550415523,15523   15504   210  ;Berkeley to Lafayette
575,168,Berkeley,Orinda,15523,15505,1550515523,15523   15505   168  ;Berkeley to Orinda
576,129,Berkeley,Rockridge,15523,15506,1550615523,15523   15506   129  ;Berkeley to Rockridge
577,129,Berkeley,MacArthur,15523,15507,1550715523,15523   15507   129  ;Berkeley to MacArthur
578,129,Berkeley,19th St Oakland,15523,15508,1550815523,15523   15508   129  ;Berkeley to 19th St Oakland
579,129,Berkeley,12th St Oakland City Center,15523,15509,1550915523,15523   15509   129  ;Berkeley to 12th St Oakland City Center
580,136,Berkeley,West Oakland,15523,15510,1551015523,15523   15510   136  ;Berkeley to West Oakland
581,273,Berkeley,Embarcadero,15523,15511,1551115523,15523   15511   273  ;Berkeley to Embarcadero
582,273,Berkeley,Montgomery,15523,15512,1551215523,15523   15512   273  ;Berkeley to Montgomery
583,273,Berkeley,Powell,15523,15513,1551315523,15523   15513   273  ;Berkeley to Powell
584,273,Berkeley,Civic Center,15523,15514,1551415523,15523   15514   273  ;Berkeley to Civic Center
585,280,Berkeley,16th St Mission,15523,15515,1551515523,15523   15515   280  ;Berkeley to 16th St Mission
586,283,Berkeley,24th St Mission,15523,15516,1551615523,15523   15516   283  ;Berkeley to 24th St Mission
587,294,Berkeley,Glen Park,15523,15517,1551715523,15523   15517   294  ;Berkeley to Glen Park
588,297,Berkeley,Balboa Park,15523,15518,1551815523,15523   15518   297  ;Berkeley to Balboa Park
589,308,Berkeley,Daly City,15523,15519,1551915523,15523   15519   308  ;Berkeley to Daly City
590,304,Berkeley,Colma,15523,15539,1552315539,15523   15539   304  ;Berkeley to Colma
591,318,Berkeley,South San Francisco,15523,15540,1552315540,15523   15540   318  ;Berkeley to South San Francisco
592,332,Berkeley,San Bruno,15523,15541,1552315541,15523   15541   332  ;Berkeley to San Bruno
593,647,Berkeley,SFO,15523,15542,1552315542,15523   15542   647  ;Berkeley to SFO
594,357,Berkeley,Millbrae,15523,15543,1552315543,15523   15543   357  ;Berkeley to Millbrae
595,322,Ashby,Pittsburg/ Bay Point,15525,15536,1552515536,15525   15536   322  ;Ashby to Pittsburg/ Bay Point
596,287,Ashby,North Concord,15525,15535,1552515535,15525   15535   287  ;Ashby to North Concord
597,273,Ashby,Concord,15525,15501,1550115525,15525   15501   273  ;Ashby to Concord
598,245,Ashby,Pleasant Hill,15525,15502,1550215525,15525   15502   245  ;Ashby to Pleasant Hill
599,231,Ashby,Walnut Creek,15525,15503,1550315525,15525   15503   231  ;Ashby to Walnut Creek
600,199,Ashby,Lafayette,15525,15504,1550415525,15525   15504   199  ;Ashby to Lafayette
601,157,Ashby,Orinda,15525,15505,1550515525,15525   15505   157  ;Ashby to Orinda
602,129,Ashby,Rockridge,15525,15506,1550615525,15525   15506   129  ;Ashby to Rockridge
603,129,Ashby,MacArthur,15525,15507,1550715525,15525   15507   129  ;Ashby to MacArthur
604,129,Ashby,19th St Oakland,15525,15508,1550815525,15525   15508   129  ;Ashby to 19th St Oakland
605,129,Ashby,12th St Oakland City Center,15525,15509,1550915525,15525   15509   129  ;Ashby to 12th St Oakland City Center
606,129,Ashby,West Oakland,15525,15510,1551015525,15525   15510   129  ;Ashby to West Oakland
607,262,Ashby,Embarcadero,15525,15511,1551115525,15525   15511   262  ;Ashby to Embarcadero
608,262,Ashby,Montgomery,15525,15512,1551215525,15525   15512   262  ;Ashby to Montgomery
609,262,Ashby,Powell,15525,15513,1551315525,15525   15513   262  ;Ashby to Powell
610,262,Ashby,Civic Center,15525,15514,1551415525,15525   15514   262  ;Ashby to Civic Center
611,273,Ashby,16th St Mission,15525,15515,1551515525,15525   15515   273  ;Ashby to 16th St Mission
612,276,Ashby,24th St Mission,15525,15516,1551615525,15525   15516   276  ;Ashby to 24th St Mission
613,287,Ashby,Glen Park,15525,15517,1551715525,15525   15517   287  ;Ashby to Glen Park
614,294,Ashby,Balboa Park,15525,15518,1551815525,15525   15518   294  ;Ashby to Balboa Park
615,301,Ashby,Daly City,15525,15519,1551915525,15525   15519   301  ;Ashby to Daly City
616,297,Ashby,Colma,15525,15539,1552515539,15525   15539   297  ;Ashby to Colma
617,311,Ashby,South San Francisco,15525,15540,1552515540,15525   15540   311  ;Ashby to South San Francisco
618,329,Ashby,San Bruno,15525,15541,1552515541,15525   15541   329  ;Ashby to San Bruno
619,640,Ashby,SFO,15525,15542,1552515542,15525   15542   640  ;Ashby to SFO
620,350,Ashby,Millbrae,15525,15543,1552515543,15525   15543   350  ;Ashby to Millbrae
621,129,Pittsburg/ Bay Point,North Concord,15536,15535,1553515536,15536   15535   129  ;Pittsburg/ Bay Point to North Concord
622,129,Pittsburg/ Bay Point,Concord,15536,15501,1550115536,15536   15501   129  ;Pittsburg/ Bay Point to Concord
623,129,Pittsburg/ Bay Point,Pleasant Hill,15536,15502,1550215536,15536   15502   129  ;Pittsburg/ Bay Point to Pleasant Hill
624,129,Pittsburg/ Bay Point,Walnut Creek,15536,15503,1550315536,15536   15503   129  ;Pittsburg/ Bay Point to Walnut Creek
625,248,Pittsburg/ Bay Point,Lafayette,15536,15504,1550415536,15536   15504   248  ;Pittsburg/ Bay Point to Lafayette
626,273,Pittsburg/ Bay Point,Orinda,15536,15505,1550515536,15536   15505   273  ;Pittsburg/ Bay Point to Orinda
627,311,Pittsburg/ Bay Point,Rockridge,15536,15506,1550615536,15536   15506   311  ;Pittsburg/ Bay Point to Rockridge
628,322,Pittsburg/ Bay Point,MacArthur,15536,15507,1550715536,15536   15507   322  ;Pittsburg/ Bay Point to MacArthur
629,322,Pittsburg/ Bay Point,19th St Oakland,15536,15508,1550815536,15536   15508   322  ;Pittsburg/ Bay Point to 19th St Oakland
630,322,Pittsburg/ Bay Point,12th St Oakland City Center,15536,15509,1550915536,15536   15509   322  ;Pittsburg/ Bay Point to 12th St Oakland City Center
631,332,Pittsburg/ Bay Point,West Oakland,15536,15510,1551015536,15536   15510   332  ;Pittsburg/ Bay Point to West Oakland
632,441,Pittsburg/ Bay Point,Embarcadero,15536,15511,1551115536,15536   15511   441  ;Pittsburg/ Bay Point to Embarcadero
633,441,Pittsburg/ Bay Point,Montgomery,15536,15512,1551215536,15536   15512   441  ;Pittsburg/ Bay Point to Montgomery
634,441,Pittsburg/ Bay Point,Powell,15536,15513,1551315536,15536   15513   441  ;Pittsburg/ Bay Point to Powell
635,441,Pittsburg/ Bay Point,Civic Center,15536,15514,1551415536,15536   15514   441  ;Pittsburg/ Bay Point to Civic Center
636,448,Pittsburg/ Bay Point,16th St Mission,15536,15515,1551515536,15536   15515   448  ;Pittsburg/ Bay Point to 16th St Mission
637,451,Pittsburg/ Bay Point,24th St Mission,15536,15516,1551615536,15536   15516   451  ;Pittsburg/ Bay Point to 24th St Mission
638,462,Pittsburg/ Bay Point,Glen Park,15536,15517,1551715536,15536   15517   462  ;Pittsburg/ Bay Point to Glen Park
639,465,Pittsburg/ Bay Point,Balboa Park,15536,15518,1551815536,15536   15518   465  ;Pittsburg/ Bay Point to Balboa Park
640,476,Pittsburg/ Bay Point,Daly City,15536,15519,1551915536,15536   15519   476  ;Pittsburg/ Bay Point to Daly City
641,472,Pittsburg/ Bay Point,Colma,15536,15539,1553615539,15536   15539   472  ;Pittsburg/ Bay Point to Colma
642,486,Pittsburg/ Bay Point,South San Francisco,15536,15540,1553615540,15536   15540   486  ;Pittsburg/ Bay Point to South San Francisco
643,504,Pittsburg/ Bay Point,San Bruno,15536,15541,1553615541,15536   15541   504  ;Pittsburg/ Bay Point to San Bruno
644,815,Pittsburg/ Bay Point,SFO,15536,15542,1553615542,15536   15542   815  ;Pittsburg/ Bay Point to SFO
645,525,Pittsburg/ Bay Point,Millbrae,15536,15543,1553615543,15536   15543   525  ;Pittsburg/ Bay Point to Millbrae
646,129,North Concord,Concord,15535,15501,1550115535,15535   15501   129  ;North Concord to Concord
647,129,North Concord,Pleasant Hill,15535,15502,1550215535,15535   15502   129  ;North Concord to Pleasant Hill
648,129,North Concord,Walnut Creek,15535,15503,1550315535,15535   15503   129  ;North Concord to Walnut Creek
649,206,North Concord,Lafayette,15535,15504,1550415535,15535   15504   206  ;North Concord to Lafayette
650,238,North Concord,Orinda,15535,15505,1550515535,15535   15505   238  ;North Concord to Orinda
651,276,North Concord,Rockridge,15535,15506,1550615535,15535   15506   276  ;North Concord to Rockridge
652,287,North Concord,MacArthur,15535,15507,1550715535,15535   15507   287  ;North Concord to MacArthur
653,287,North Concord,19th St Oakland,15535,15508,1550815535,15535   15508   287  ;North Concord to 19th St Oakland
654,287,North Concord,12th St Oakland City Center,15535,15509,1550915535,15535   15509   287  ;North Concord to 12th St Oakland City Center
655,297,North Concord,West Oakland,15535,15510,1551015535,15535   15510   297  ;North Concord to West Oakland
656,406,North Concord,Embarcadero,15535,15511,1551115535,15535   15511   406  ;North Concord to Embarcadero
657,406,North Concord,Montgomery,15535,15512,1551215535,15535   15512   406  ;North Concord to Montgomery
658,406,North Concord,Powell,15535,15513,1551315535,15535   15513   406  ;North Concord to Powell
659,406,North Concord,Civic Center,15535,15514,1551415535,15535   15514   406  ;North Concord to Civic Center
660,413,North Concord,16th St Mission,15535,15515,1551515535,15535   15515   413  ;North Concord to 16th St Mission
661,416,North Concord,24th St Mission,15535,15516,1551615535,15535   15516   416  ;North Concord to 24th St Mission
662,427,North Concord,Glen Park,15535,15517,1551715535,15535   15517   427  ;North Concord to Glen Park
663,430,North Concord,Balboa Park,15535,15518,1551815535,15535   15518   430  ;North Concord to Balboa Park
664,441,North Concord,Daly City,15535,15519,1551915535,15535   15519   441  ;North Concord to Daly City
665,437,North Concord,Colma,15535,15539,1553515539,15535   15539   437  ;North Concord to Colma
666,451,North Concord,South San Francisco,15535,15540,1553515540,15535   15540   451  ;North Concord to South San Francisco
667,469,North Concord,San Bruno,15535,15541,1553515541,15535   15541   469  ;North Concord to San Bruno
668,780,North Concord,SFO,15535,15542,1553515542,15535   15542   780  ;North Concord to SFO
669,490,North Concord,Millbrae,15535,15543,1553515543,15535   15543   490  ;North Concord to Millbrae
670,129,Concord,Pleasant Hill,15501,15502,1550115502,15501   15502   129  ;Concord to Pleasant Hill
671,129,Concord,Walnut Creek,15501,15503,1550115503,15501   15503   129  ;Concord to Walnut Creek
672,129,Concord,Lafayette,15501,15504,1550115504,15501   15504   129  ;Concord to Lafayette
673,129,Concord,Orinda,15501,15505,1550115505,15501   15505   129  ;Concord to Orinda
674,262,Concord,Rockridge,15501,15506,1550115506,15501   15506   262  ;Concord to Rockridge
675,273,Concord,MacArthur,15501,15507,1550115507,15501   15507   273  ;Concord to MacArthur
676,273,Concord,19th St Oakland,15501,15508,1550115508,15501   15508   273  ;Concord to 19th St Oakland
677,273,Concord,12th St Oakland City Center,15501,15509,1550115509,15501   15509   273  ;Concord to 12th St Oakland City Center
678,283,Concord,West Oakland,15501,15510,1550115510,15501   15510   283  ;Concord to West Oakland
679,395,Concord,Embarcadero,15501,15511,1550115511,15501   15511   395  ;Concord to Embarcadero
680,395,Concord,Montgomery,15501,15512,1550115512,15501   15512   395  ;Concord to Montgomery
681,395,Concord,Powell,15501,15513,1550115513,15501   15513   395  ;Concord to Powell
682,395,Concord,Civic Center,15501,15514,1550115514,15501   15514   395  ;Concord to Civic Center
683,399,Concord,16th St Mission,15501,15515,1550115515,15501   15515   399  ;Concord to 16th St Mission
684,402,Concord,24th St Mission,15501,15516,1550115516,15501   15516   402  ;Concord to 24th St Mission
685,413,Concord,Glen Park,15501,15517,1550115517,15501   15517   413  ;Concord to Glen Park
686,416,Concord,Balboa Park,15501,15518,1550115518,15501   15518   416  ;Concord to Balboa Park
687,427,Concord,Daly City,15501,15519,1550115519,15501   15519   427  ;Concord to Daly City
688,423,Concord,Colma,15501,15539,1550115539,15501   15539   423  ;Concord to Colma
689,437,Concord,South San Francisco,15501,15540,1550115540,15501   15540   437  ;Concord to South San Francisco
690,455,Concord,San Bruno,15501,15541,1550115541,15501   15541   455  ;Concord to San Bruno
691,766,Concord,SFO,15501,15542,1550115542,15501   15542   766  ;Concord to SFO
692,476,Concord,Millbrae,15501,15543,1550115543,15501   15543   476  ;Concord to Millbrae
693,129,Pleasant Hill,Walnut Creek,15502,15503,1550215503,15502   15503   129  ;Pleasant Hill to Walnut Creek
694,129,Pleasant Hill,Lafayette,15502,15504,1550215504,15502   15504   129  ;Pleasant Hill to Lafayette
695,129,Pleasant Hill,Orinda,15502,15505,1550215505,15502   15505   129  ;Pleasant Hill to Orinda
696,234,Pleasant Hill,Rockridge,15502,15506,1550215506,15502   15506   234  ;Pleasant Hill to Rockridge
697,245,Pleasant Hill,MacArthur,15502,15507,1550215507,15502   15507   245  ;Pleasant Hill to MacArthur
698,248,Pleasant Hill,19th St Oakland,15502,15508,1550215508,15502   15508   248  ;Pleasant Hill to 19th St Oakland
699,248,Pleasant Hill,12th St Oakland City Center,15502,15509,1550215509,15502   15509   248  ;Pleasant Hill to 12th St Oakland City Center
700,255,Pleasant Hill,West Oakland,15502,15510,1550215510,15502   15510   255  ;Pleasant Hill to West Oakland
701,367,Pleasant Hill,Embarcadero,15502,15511,1550215511,15502   15511   367  ;Pleasant Hill to Embarcadero
702,367,Pleasant Hill,Montgomery,15502,15512,1550215512,15502   15512   367  ;Pleasant Hill to Montgomery
703,367,Pleasant Hill,Powell,15502,15513,1550215513,15502   15513   367  ;Pleasant Hill to Powell
704,367,Pleasant Hill,Civic Center,15502,15514,1550215514,15502   15514   367  ;Pleasant Hill to Civic Center
705,371,Pleasant Hill,16th St Mission,15502,15515,1550215515,15502   15515   371  ;Pleasant Hill to 16th St Mission
706,374,Pleasant Hill,24th St Mission,15502,15516,1550215516,15502   15516   374  ;Pleasant Hill to 24th St Mission
707,385,Pleasant Hill,Glen Park,15502,15517,1550215517,15502   15517   385  ;Pleasant Hill to Glen Park
708,388,Pleasant Hill,Balboa Park,15502,15518,1550215518,15502   15518   388  ;Pleasant Hill to Balboa Park
709,399,Pleasant Hill,Daly City,15502,15519,1550215519,15502   15519   399  ;Pleasant Hill to Daly City
710,395,Pleasant Hill,Colma,15502,15539,1550215539,15502   15539   395  ;Pleasant Hill to Colma
711,409,Pleasant Hill,South San Francisco,15502,15540,1550215540,15502   15540   409  ;Pleasant Hill to South San Francisco
712,427,Pleasant Hill,San Bruno,15502,15541,1550215541,15502   15541   427  ;Pleasant Hill to San Bruno
713,738,Pleasant Hill,SFO,15502,15542,1550215542,15502   15542   738  ;Pleasant Hill to SFO
714,448,Pleasant Hill,Millbrae,15502,15543,1550215543,15502   15543   448  ;Pleasant Hill to Millbrae
715,129,Walnut Creek,Lafayette,15503,15504,1550315504,15503   15504   129  ;Walnut Creek to Lafayette
716,129,Walnut Creek,Orinda,15503,15505,1550315505,15503   15505   129  ;Walnut Creek to Orinda
717,217,Walnut Creek,Rockridge,15503,15506,1550315506,15503   15506   217  ;Walnut Creek to Rockridge
718,231,Walnut Creek,MacArthur,15503,15507,1550315507,15503   15507   231  ;Walnut Creek to MacArthur
719,238,Walnut Creek,19th St Oakland,15503,15508,1550315508,15503   15508   238  ;Walnut Creek to 19th St Oakland
720,238,Walnut Creek,12th St Oakland City Center,15503,15509,1550315509,15503   15509   238  ;Walnut Creek to 12th St Oakland City Center
721,245,Walnut Creek,West Oakland,15503,15510,1550315510,15503   15510   245  ;Walnut Creek to West Oakland
722,357,Walnut Creek,Embarcadero,15503,15511,1550315511,15503   15511   357  ;Walnut Creek to Embarcadero
723,357,Walnut Creek,Montgomery,15503,15512,1550315512,15503   15512   357  ;Walnut Creek to Montgomery
724,357,Walnut Creek,Powell,15503,15513,1550315513,15503   15513   357  ;Walnut Creek to Powell
725,357,Walnut Creek,Civic Center,15503,15514,1550315514,15503   15514   357  ;Walnut Creek to Civic Center
726,360,Walnut Creek,16th St Mission,15503,15515,1550315515,15503   15515   360  ;Walnut Creek to 16th St Mission
727,364,Walnut Creek,24th St Mission,15503,15516,1550315516,15503   15516   364  ;Walnut Creek to 24th St Mission
728,374,Walnut Creek,Glen Park,15503,15517,1550315517,15503   15517   374  ;Walnut Creek to Glen Park
729,381,Walnut Creek,Balboa Park,15503,15518,1550315518,15503   15518   381  ;Walnut Creek to Balboa Park
730,388,Walnut Creek,Daly City,15503,15519,1550315519,15503   15519   388  ;Walnut Creek to Daly City
731,385,Walnut Creek,Colma,15503,15539,1550315539,15503   15539   385  ;Walnut Creek to Colma
732,399,Walnut Creek,South San Francisco,15503,15540,1550315540,15503   15540   399  ;Walnut Creek to South San Francisco
733,416,Walnut Creek,San Bruno,15503,15541,1550315541,15503   15541   416  ;Walnut Creek to San Bruno
734,727,Walnut Creek,SFO,15503,15542,1550315542,15503   15542   727  ;Walnut Creek to SFO
735,437,Walnut Creek,Millbrae,15503,15543,1550315543,15503   15543   437  ;Walnut Creek to Millbrae
736,129,Lafayette,Orinda,15504,15505,1550415505,15504   15505   129  ;Lafayette to Orinda
737,182,Lafayette,Rockridge,15504,15506,1550415506,15504   15506   182  ;Lafayette to Rockridge
738,196,Lafayette,MacArthur,15504,15507,1550415507,15504   15507   196  ;Lafayette to MacArthur
739,206,Lafayette,19th St Oakland,15504,15508,1550415508,15504   15508   206  ;Lafayette to 19th St Oakland
